Date,Close,High,Low,Open,Volume,Year,Day,Month,SMA50,SMA200,Daily Returns,Volatility_20,Cumulative Return
2022-03-01,286.98492431640625,291.8693491597136,284.260520147293,288.3957494331579,31217800,2022,1,3,300.83661499023435,289.3215327453613,-0.012851926350836873,0.021846835678564522,1.637546087927585
2022-03-02,292.0834045410156,293.328837094481,285.76867577697493,287.3838215298585,31873000,2022,2,3,300.3901696777344,289.5987923431396,0.017765672662959142,0.022263117388597882,1.6666381956962157
2022-03-03,287.9287414550781,294.9440282601711,286.1092155593134,294.71051892315563,27314500,2022,3,3,299.9361730957031,289.86541259765625,-0.014224235342867875,0.022102189500154513,1.64293154176922
2022-03-04,282.03240966796875,287.6758003493623,279.41507957083144,286.34280150971523,32356500,2022,4,3,299.22093078613284,290.09964889526367,-0.02047844114940256,0.020851001244529873,1.6092868648786018
2022-03-07,271.37811279296875,281.86700055685185,271.0083698414943,280.73832248678326,43157200,2022,7,3,298.17783203125,290.26436218261716,-0.03777685297779465,0.021921417700626857,1.5484930715849867
2022-03-08,268.40069580078125,276.2916715598199,262.70866870677713,270.2980183698139,48159500,2022,8,3,297.04625,290.42052452087404,-0.010971470622831436,0.021799422567395532,1.531503825340434
2022-03-09,280.7090759277344,281.7793764366867,273.1975528468867,275.78572328000666,35204500,2022,9,3,296.0101379394531,290.6110941314697,0.04585822734263312,0.02428223334400176,1.601735875939008
2022-03-10,277.877685546875,278.8604201652107,273.0029702694113,275.37708084695583,30628000,2022,10,3,294.940703125,290.782960357666,-0.010086565144007964,0.023651587505916918,1.5855798626828543
2022-03-11,272.50677490234375,281.6918520370042,271.88404371665825,280.1836916492418,27209300,2022,11,3,293.7502551269531,290.92908432006834,-0.019328326540366425,0.02324234845827773,1.5549332573410908
2022-03-14,268.9747619628906,277.6927895548995,268.3715097649783,272.7694368315756,30660700,2022,14,3,292.54023986816406,291.0680923461914,-0.012961193132606907,0.02284356770113779,1.5347794670843793
2022-03-15,279.39556884765625,280.04748870402545,271.20296580090604,272.7792132914778,34245100,2022,15,3,291.59690063476563,291.25741508483884,0.038742693956555385,0.024672398824993644,1.5942409582684345
2022-03-16,286.4400634765625,286.61519548142235,275.5522451059325,281.30262045302413,37826300,2022,16,3,290.8249401855469,291.4929882049561,0.02521333698297612,0.0249929164929267,1.6344370927813192
2022-03-17,287.24761962890625,287.6270722839405,281.5555922557569,285.36974617952256,30816600,2022,17,3,290.18060119628905,291.7330825805664,0.002819284923143428,0.025004257504434434,1.639045036634824
2022-03-18,292.3169250488281,292.87153940935485,284.82488022884814,287.3935719777553,43390600,2022,18,3,289.88291931152344,292.0062142944336,0.017647858758484736,0.024347138655010616,1.6679706719401508
2022-03-21,291.0812072753906,292.0347531289524,286.9362387956348,290.8185092974234,28351200,2022,21,3,289.60907287597655,292.24859657287595,-0.004227322017810287,0.024241946066808375,1.6609196227935963
2022-03-22,295.8489074707031,296.7635253012063,290.70175473409813,291.70393856622957,27599700,2022,22,3,289.4274725341797,292.50021003723145,0.016379278621040605,0.02443455809346897,1.6881242880624863
2022-03-23,291.4023132324219,295.04133535066865,289.6801224754743,292.39478730715103,25715400,2022,23,3,289.1524737548828,292.73558799743654,-0.015029949835868806,0.023871659223714845,1.6627518646961954
2022-03-24,295.8878173828125,295.9851228320078,290.26390686339175,291.0617699759575,24484500,2022,24,3,288.9533978271484,292.9884600830078,0.015392822728943045,0.021332241913410495,1.6883463093916835
2022-03-25,295.47918701171875,297.25004547288074,291.2077533537051,296.9873474480325,22566500,2022,25,3,288.6822589111328,293.2216347503662,-0.0013810314149064196,0.021269651471377646,1.6860146500991722
2022-03-28,302.3095703125,302.4068460615797,296.1115669753053,296.1115669753053,29578200,2022,28,3,288.80930969238284,293.4858172607422,0.023116292453147835,0.02181558995506435,1.7249890578311564
2022-03-29,306.89239501953125,307.29132658279997,300.70413060248455,305.4329023364062,30393400,2022,29,3,288.92315063476565,293.76324028015136,0.015159376867539986,0.021698535293611845,1.7511388170512017
2022-03-30,305.3842468261719,307.41783284188796,303.1658190479374,305.2869710648851,28163600,2022,30,3,289.1534484863281,294.0405229949951,-0.004914257302672476,0.021510057854867065,1.7425332703315146
2022-03-31,299.9841613769531,306.62973552346665,299.57552000270795,305.42320122905414,33422100,2022,31,3,289.2625384521484,294.29554527282716,-0.01768292079680367,0.02166449676652946,1.7117201925264471
2022-04-01,301.064208984375,301.7550273107037,297.2889825923941,301.01554140488423,27110500,2022,1,4,289.426826171875,294.5389422607422,0.0036003487732965134,0.020992138997223724,1.7178829822218367
2022-04-04,306.46429443359375,306.6004983188192,301.3463302614867,301.7160731825303,24289600,2022,4,4,289.8072839355469,294.81644973754885,0.017936656992326272,0.01881287988375583,1.7486960600269044
2022-04-05,302.4847412109375,306.3669824117958,301.50200659379556,304.81018421134456,23156700,2022,5,4,290.10154907226564,295.05858154296874,-0.012985373157454627,0.018915100209497653,1.7259885891484843
2022-04-06,291.4120788574219,298.70954326954427,288.6974137819439,296.9484242335621,40110400,2022,6,4,290.3273876953125,295.23141983032224,-0.036605688965296035,0.018794386478615106,1.6628075876964648
2022-04-07,293.2315368652344,295.4499645685102,288.3471120141366,288.64873812822793,31411200,2022,7,4,290.42998657226565,295.4145167541504,0.0062435916004108805,0.018593468726093524,1.6731894791841058
2022-04-08,288.95037841796875,292.9883024570714,288.2790093714856,292.32667286424794,24361900,2022,8,4,290.38617614746096,295.5693392944336,-0.014599925004769143,0.018324651603549923,1.648761038269249
2022-04-11,277.556640625,284.7081321151136,277.30365235252583,283.9102985595844,34569300,2022,11,4,289.95097717285154,295.6752703857422,-0.03943146866721736,0.020385281182080082,1.5837479690490064
2022-04-12,274.4430236816406,282.888614889522,272.9154140915164,281.42912208981386,30966700,2022,12,4,289.40068359375,295.74773727416994,-0.011217951537200288,0.018598960954336028,1.5659815610850754
2022-04-13,279.8528137207031,280.7868805950941,273.7034782696075,275.09488366958476,21907200,2022,13,4,289.0016979980469,295.83429092407226,0.019711887613284684,0.018232164311196373,1.5968500136216606
2022-04-14,272.2732238769531,280.5242335633767,271.7770165344988,280.31017343940124,28221600,2022,14,4,288.3598486328125,295.8853646850586,-0.027084200951842274,0.019107324808552456,1.5536006069627795
2022-04-18,272.9445495605469,274.8321622557341,270.8234275648255,271.37804184704527,20778000,2022,18,4,287.9685406494141,295.9364094543457,0.0024656324042247046,0.018558508058852355,1.55743121496253
2022-04-19,277.5955505371094,278.4420814007539,270.89162828042225,271.8354349204637,22297700,2022,19,4,287.57917236328126,295.981446685791,0.017040094715394805,0.01910138020297161,1.5839699903782039
2022-04-20,278.6269226074219,281.87675307176863,277.66366675281404,281.58483666280904,22906700,2022,20,4,287.30733764648437,296.0315921020508,0.0037153768074342786,0.018658028510798407,1.589855035744127
2022-04-21,273.22674560546875,285.3794446334665,272.4969992966275,280.7869066754208,29454600,2022,21,4,286.8573944091797,296.04375732421875,-0.01938138982198012,0.018832367107030692,1.5590414355359319
2022-04-22,266.6299133300781,275.5522937131166,265.997472294218,274.07332178419426,29405800,2022,22,4,286.1463720703125,296.0350787353516,-0.024144167368286285,0.018870134347259968,1.521399678182259
2022-04-25,273.13922119140625,273.5186738891718,263.4579068096184,265.9098737843962,35678900,2022,25,4,285.73701232910156,296.05643157958986,0.024413269239111468,0.01998086753657205,1.55854201814602
2022-04-26,262.92279052734375,270.84295680987526,262.7087303741153,270.00619510672965,46518400,2022,26,4,285.26586669921875,296.0297009277344,-0.03740374824054726,0.02028125812472424,1.5002467048769716
2022-04-27,275.57171630859375,283.11242950747317,271.6213579631091,274.4819663779026,63477700,2022,27,4,285.0484747314453,296.0485125732422,0.048108898265837086,0.023272975928475118,1.5724219209755552
2022-04-28,281.80859375,283.1221431584585,273.85921020488007,277.48849285173316,33646600,2022,28,4,284.84959411621094,296.09110748291016,0.02263250207587353,0.024086145739887075,1.6080097633661836
2022-04-29,270.0256042480469,282.051839783159,269.03315988134744,280.81611693468443,37073900,2022,29,4,284.42186462402344,296.0819465637207,-0.04181203044647441,0.02539061865206562,1.5407756101820886
2022-05-02,276.7879638671875,277.2452728288892,268.7607529412359,270.21050638231907,35151100,2022,2,5,284.30004455566404,296.1079515075684,0.025043401487692574,0.02620973946601682,1.579361872390323
2022-05-03,274.17059326171875,276.45713797873464,272.5846062943108,276.291715725394,25978600,2022,3,5,284.18036682128906,296.13895950317385,-0.009456229847930264,0.025721524725959347,1.5644270635119426
2022-05-04,282.1492004394531,283.0248903100402,269.2570121361738,274.9587505970645,33599300,2022,4,5,284.22434814453123,296.198687286377,0.02910088599515892,0.026755089988847264,1.609953277134945
2022-05-05,269.8602600097656,278.617217956907,266.9315345722031,277.82909411714115,43260400,2022,5,5,284.16752563476564,296.1869099426269,-0.04355475900887629,0.027253144971547162,1.5398321501337817
2022-05-06,267.3110046386719,271.7089326257257,263.9444195820846,267.3888311961461,37780300,2022,6,5,283.7810516357422,296.1394593811035,-0.009446575686992587,0.027184235777452388,1.5252860091822784
2022-05-09,257.43505859375,265.0049601103205,256.20910482547714,262.7670830134219,47726000,2022,9,5,283.1441290283203,296.02555526733397,-0.03694552739522017,0.028075939884142965,1.4689335131444885
2022-05-10,262.2221984863281,266.35742796153,257.9118370068413,264.3530602854969,39336400,2022,10,5,282.57414794921874,295.9385856628418,0.018595524318747003,0.027361270905744386,1.4962491020107893
2022-05-11,253.51385498046875,264.03192936850564,252.2976111363992,258.5053244674825,48975900,2022,11,5,281.9047265625,295.8202151489258,-0.03320978756233495,0.028161085271123813,1.4465589871926765
2022-05-12,248.454345703125,252.8620130453764,243.268279183141,250.73115104944105,51033800,2022,12,5,281.0321453857422,295.6780947875977,-0.019957525704989765,0.02782924676952489,1.4176892490219948
2022-05-13,254.06851196289062,255.93667588620227,248.45434012557908,250.40033060286038,34925100,2022,13,5,280.3549407958984,295.5626907348633,0.022596369743010714,0.028023818564219267,1.449723879473587
2022-05-16,254.43820190429688,258.6415475860851,248.87266911085104,252.93978123474744,32550900,2022,16,5,279.803056640625,295.45682571411135,0.0014550797284955674,0.028014202790401937,1.451833343302525
2022-05-17,259.6145324707031,261.0837347260115,255.37225883918956,258.9236846428973,28828800,2022,17,5,279.5677850341797,295.3772775268555,0.020344156371429056,0.028148830463670636,1.4813696678639263
2022-05-18,247.79441833496094,257.07891103112115,246.5168282817784,256.4937482385101,31356000,2022,18,5,279.1556594848633,295.227504196167,-0.04552947796586104,0.029647579226522884,1.4139236802116208
2022-05-19,246.87765502929688,251.29560259060267,245.64883109808304,247.61884829047722,32692300,2022,19,5,278.47903106689455,295.07609764099124,-0.0036996931239379194,0.029465930724383242,1.408692596494169
2022-05-20,246.31202697753906,252.14410110498955,240.34343172500954,250.87624337504786,39199300,2022,20,5,277.8477178955078,294.90730392456055,-0.0022911269620197183,0.02910774813069451,1.4054651029051437
2022-05-23,254.20184326171875,255.03082129109555,247.16045572428612,249.16950643437147,33175400,2022,23,5,277.4816192626953,294.77824966430666,0.03203179471581041,0.029539615778115574,1.4504846725616367
2022-05-24,253.19740295410156,254.86509189810624,247.22880693335125,251.51021949332417,29043900,2022,24,5,277.1660720825195,294.6496392059326,-0.003951349426617012,0.028425238801173754,1.4447533007823936
2022-05-25,256.0256042480469,258.0346402901023,250.76896093804433,251.7539844462051,28547900,2022,25,5,276.6986727905273,294.54431083679196,0.011169945903663159,0.026140663700815945,1.4608911169962717
2022-05-26,259.3219909667969,260.5020488847592,254.96257147531688,255.7817874502951,25002100,2022,26,5,276.156311340332,294.45299781799315,0.012875222884178195,0.025717976168871802,1.4797004157371147
2022-05-27,266.4804382324219,266.5779703332974,260.9409601490681,261.83821380945676,26910800,2022,27,5,275.7409677124023,294.38364341735837,0.02760447441783498,0.02499654727160631,1.5205467680093898
2022-05-31,265.1443176269531,267.9725697938546,262.27704666969936,265.7879937359914,37827700,2022,31,5,275.1975155639648,294.2929047393799,-0.005013953798377546,0.024282112375735545,1.5129228167663185
2022-06-01,265.6806640625,270.82027977258383,263.3595376893624,268.39188895557294,25292200,2022,1,6,274.689504699707,294.19638313293456,0.0020228471812904214,0.024228820098049247,1.515983228421724
2022-06-02,267.7872314453125,267.8555068785204,255.12835897127664,257.90785959544843,44008200,2022,2,6,274.1282711791992,294.1177466583252,0.007928945037253277,0.02327483600181608,1.5280033761172778
2022-06-03,263.34014892578125,266.6853191180236,261.7699919022309,263.62298314738257,28059000,2022,3,6,273.5670278930664,294.02554908752444,-0.01660677581798531,0.02147420653657731,1.5026281666009735
2022-06-06,262.1014709472656,267.39713259398246,260.6093223682843,265.32958342703967,22400300,2022,6,6,272.8913009643555,293.8978879547119,-0.004703718683111702,0.021402103375360648,1.4955602264199626
2022-06-07,265.7587585449219,266.37317805146677,259.3610454908683,260.0437404453891,22860700,2022,7,6,272.29689239501954,293.7517314910889,0.01395370878476343,0.019842730680258623,1.5164288382895015
2022-06-08,263.72039794921875,266.2463210129565,262.9401710923466,264.98822566804546,17372300,2022,8,6,271.5251089477539,293.5939778900146,-0.007669965824883884,0.01953812731262966,1.5047978809239526
2022-06-09,258.2394714355469,265.96352496663144,258.08342604184816,261.155493463589,26439700,2022,9,6,270.5520504760742,293.41865730285645,-0.020783096629208297,0.018585135567963852,1.4735235211572821
2022-06-10,246.73138427734375,254.13359977054108,246.28275749041563,254.13359977054108,31422800,2022,10,6,269.37899322509764,293.18875190734866,-0.044563625747179314,0.020741086630961466,1.4078579704307632
2022-06-13,236.266845703125,242.85962296912743,235.55490897467953,239.04634693147696,46135800,2022,13,6,268.1046469116211,292.92067481994627,-0.0424126772719593,0.022043249546426513,1.3481469446861276
2022-06-14,238.441650390625,239.66072706571066,235.5353608826797,237.82723098436355,28651500,2022,14,6,266.8521957397461,292.66041862487793,0.009204866137810575,0.022200492529772697,1.3605564568460617
2022-06-15,245.5318145751953,248.98424840348872,240.32392206139252,242.16716558622423,33111700,2022,15,6,265.6335461425781,292.4168589782715,0.029735426562242484,0.022811248693468636,1.4010131834523927
2022-06-16,238.9097900390625,241.29917752971096,237.0080332559467,239.89479871100755,33169200,2022,16,6,264.36204711914064,292.14847610473635,-0.026970128280890404,0.021297433588854834,1.363227678171463
2022-06-17,241.52349853515625,244.30299969377677,237.99305675469424,238.64648015773886,43084800,2022,17,6,263.3642755126953,291.8934039306641,0.010940148144060524,0.021472585394103474,1.3781415909247423
2022-06-21,247.46282958984375,248.44783823302578,243.33746321003935,244.06890924997958,29928300,2022,21,6,262.4489013671875,291.6713236999512,0.02459111055739771,0.02220804571963145,1.4120316231509207
2022-06-22,246.867919921875,250.8079842631734,244.1761889667899,245.65859044340866,25939900,2022,22,6,261.6072521972656,291.4463171386719,-0.00240403647268872,0.02093035144338787,1.408637047628276
2022-06-23,252.45616149902344,252.95355435633138,247.35556322748175,249.24757279779442,25861400,2022,23,6,261.1052426147461,291.25390419006345,0.022636564438655693,0.021584079624528203,1.440523750927591
2022-06-24,261.07745361328125,261.35052557809354,255.24538051018936,255.3331504528849,33923200,2022,24,6,260.8379312133789,291.1044522857666,0.03414966013531484,0.022783971248288345,1.489717147438617
2022-06-27,258.3370361328125,261.6626516967659,256.7668496223372,261.57488173222293,24615100,2022,27,6,260.4076156616211,290.95564247131347,-0.010496568901457004,0.02275437270929424,1.4740802287568455
2022-06-28,250.1350555419922,260.3070248398186,249.97901014588223,257.4495160699315,27295500,2022,28,6,259.96485229492185,290.7732862854004,-0.03174914721326927,0.022842840777463184,1.4272794385698748
2022-06-29,253.82156372070312,255.48925252724635,249.4328721549821,251.21760245906665,20069800,2022,29,6,259.582392578125,290.60315933227537,0.014738070882239995,0.02317173114200278,1.4483147841042814
2022-06-30,250.4763641357422,253.10958173531176,246.64359410118547,250.69092282728204,31730900,2022,30,6,259.04000885009765,290.4027373504639,-0.013179335655822744,0.02328455085912739,1.4292269574292806
2022-07-01,253.15834045410156,253.34364250062603,248.31130499958638,250.04728397784783,22837700,2022,1,7,258.53063720703125,290.1913497924805,0.01070750259256359,0.02335936889537316,1.4445304087813164
2022-07-05,256.34747314453125,256.4742618926065,248.43810234221337,249.8229717887662,22941000,2022,5,7,258.1930517578125,289.9939692687988,0.012597383458546885,0.02334681739401529,1.4627277122582663
2022-07-06,259.6242980957031,261.3602619908229,255.90855498444893,257.22516367045046,23824400,2022,6,7,258.052939453125,289.8388996887207,0.012782747225771773,0.0235308258215793,1.481425390864195
2022-07-07,261.7601318359375,262.4038078774227,258.4637438186101,258.5612759029467,20859900,2022,7,7,257.82535766601563,289.72150131225584,0.008226632699251724,0.02338378497687786,1.49361253342618
2022-07-08,261.0384216308594,261.4675389485271,256.77653486287875,258.2394266923976,19658800,2022,8,7,257.78767028808596,289.5980717468262,-0.0027571433434732118,0.023330199581010604,1.489494429571916
2022-07-11,257.9664001464844,259.9364174424427,255.69402443760526,259.07818265604794,19455200,2022,11,7,257.43556396484377,289.4409635925293,-0.011768464830511527,0.02299733957511055,1.471965366762256
2022-07-12,247.3945770263672,259.36103951309576,245.80489605721394,259.3025262054991,35868500,2022,12,7,256.7472836303711,289.2262470245361,-0.04098139569383474,0.022641549192743905,1.4116421716193515
2022-07-13,246.4680633544922,247.27753210604573,241.9721076841529,244.00065319142416,29497400,2022,13,7,256.2761328125,289.00791595458986,-0.0037450848074824794,0.02032788229985855,1.4063554519688182
2022-07-14,247.79441833496094,248.8281930381069,239.85579113302134,244.37125617771787,25102800,2022,14,7,255.69626190185548,288.8213188934326,0.005381447650526061,0.020277572971824864,1.4139236802116202
2022-07-15,250.3690948486328,253.92879282199092,248.4673381932592,249.39383349907638,29774100,2022,15,7,255.22023193359374,288.6992059326172,0.010390373322257451,0.01933031916834485,1.428614875098199
2022-07-18,247.96022033691406,254.3871896347029,247.03372494810176,253.32415823997417,20975000,2022,18,7,254.53645233154296,288.5627223968506,-0.009621293367598316,0.018367071313705647,1.4148697522755644
2022-07-19,253.10958862304688,253.2948906690836,247.40430351046794,251.20781699798198,25012600,2022,19,7,254.2014389038086,288.46206581115723,0.020766912850521457,0.01874573327629221,1.44425222911591
2022-07-20,255.78182983398438,258.31751575534264,252.5049653910868,253.47046477825845,22788300,2022,20,7,253.97085540771485,288.33997566223144,0.010557645111253455,0.01812831831898283,1.4595001316020524
2022-07-21,258.2882080078125,258.3369889320587,250.6714193737388,253.36315017839348,22404700,2022,21,7,253.9879183959961,288.2594452667236,0.009798890622742418,0.018184235005419762,1.473801613755499
2022-07-22,253.91905212402344,258.7661026310825,252.66098630595368,258.6783326737253,21881300,2022,22,7,253.82185546875,288.12968872070314,-0.016915816318091137,0.018020085913081175,1.4488710563679046
2022-07-25,252.42691040039062,255.03087159212205,250.45689296726155,254.5432408625004,21056000,2022,25,7,253.80011657714843,287.9713914489746,-0.005876446494074039,0.016211643901295952,1.440356843128346
2022-07-26,245.66831970214844,253.45091572325646,243.39597392999138,253.43139144885163,39348000,2022,26,7,253.7443960571289,287.77086906433107,-0.026774446066475055,0.017069950145121946,1.4017920865155278
2022-07-27,262.0917663574219,263.3693565432231,252.44644558531357,254.69929727249698,45994000,2022,27,7,253.90486114501954,287.65246391296387,0.066852114571327,0.0217388131129263,1.4955048516884433
2022-07-28,269.5719909667969,270.9666075420693,261.2432507771247,263.0767468611036,33459300,2022,28,7,254.20753692626954,287.57446403503417,0.028540479212055825,0.022356119708466616,1.538187276819586
2022-07-29,273.7948913574219,275.0237303147809,269.78658106335865,270.830117963255,32152800,2022,29,7,254.4911441040039,287.5241210174561,0.015665204591470916,0.022170142834774552,1.5622832952109622
2022-08-01,271.1324462890625,274.3215405283766,269.0161158388109,270.9471442318351,21539600,2022,1,8,254.95790466308594,287.4438437652588,-0.009724232089063034,0.022348356886828877,1.5470912898594646
2022-08-02,268.0213623046875,271.01542213800866,265.64172195484593,269.1721636875698,22754200,2022,2,8,255.38077880859376,287.316802444458,-0.011474406796220138,0.022490001954619105,1.5293393350487283
2022-08-03,275.48211669921875,276.486634852269,269.76706884087804,269.9133818757628,23518900,2022,3,8,255.96418060302733,287.2199895477295,0.027836416957129906,0.02309715191837064,1.5719106624480845
2022-08-04,276.63287353515625,276.7791567838432,273.2389831151626,274.82863410104625,18098700,2022,4,8,256.4128012084961,287.1140047454834,0.004177246965159309,0.0230686743921755,1.5784769214922973
2022-08-05,275.91119384765625,276.6328777271908,271.7858275964847,272.24420162439264,16774600,2022,5,8,256.8670770263672,286.9998561859131,-0.0026087994469981,0.02306674410874218,1.574358991772409
2022-08-08,273.38525390625,278.8467231217365,272.40999260929215,277.02295949583055,18739200,2022,8,8,257.2142700195312,286.87705162048337,-0.009154902003725707,0.02298579315178705,1.559945889484048
2022-08-09,275.3163146972656,276.07701749099675,270.74233579565794,272.72214524982263,23405200,2022,9,8,257.53415649414063,286.7476682281494,0.007063514814437788,0.020507347752070405,1.57096459038414
2022-08-10,282.006591796875,282.64050575840105,279.84151028454056,281.04109252874485,24687800,2022,10,8,257.8446795654297,286.6594899749756,0.0243003292665962,0.02079466758812264,1.609139547196638
2022-08-11,279.91949462890625,284.00584195935807,279.4221315920144,283.65476216861083,20065900,2022,11,8,258.14018310546874,286.56586738586424,-0.007400880790304543,0.021040680158442418,1.5972304972328712
2022-08-12,284.6885681152344,284.6885681152344,279.84151760890535,281.3434285473414,22619700,2022,12,8,258.5203411865234,286.48649528503415,0.017037303859992248,0.021160513351180077,1.6244429985486741
2022-08-15,286.2099609375,286.9023881899572,282.93306719484826,283.80106411686256,18085700,2022,15,8,258.8887957763672,286.35144020080565,0.005344060115718419,0.02081657295657379,1.6331241195874762
2022-08-16,285.46875,286.76586430152736,283.2354228704968,284.7665606164028,18102900,2022,16,8,259.33136779785156,286.20696052551267,-0.0025897454270008557,0.020681968069925217,1.6288947438670498
2022-08-17,284.7162170410156,286.70019877418935,282.90814781798576,283.1720165832015,18253400,2022,17,8,259.7836627197266,286.02348777771,-0.0026361307813355106,0.020747071912007354,1.6246007642931863
2022-08-18,283.59228515625,285.29283236609757,282.52696760957303,283.6118210483233,17186200,2022,18,8,260.1403332519531,285.8452989959717,-0.003947551342337929,0.02082725067306707,1.6181875693653376
2022-08-19,279.6634216308594,282.69315545045663,279.0867995860452,282.35108343721635,20570000,2022,19,8,260.4591937255859,285.6292441558838,-0.013853915395568461,0.020669213772297742,1.5957693356851896
2022-08-22,271.453857421875,276.0570810002909,270.93587285636994,275.6856902126092,25061100,2022,22,8,260.7234814453125,285.367925491333,-0.029355159001882458,0.021948922798165918,1.5489252731058225
2022-08-23,270.1734924316406,272.53861769819963,269.15705943258564,270.1734924316406,17527400,2022,23,8,261.19232360839845,285.08838081359863,-0.004716694772344043,0.020855264835517726,1.5416194653674127
2022-08-24,269.5382385253906,270.9455981450401,268.8736304974872,269.1668478166237,18137000,2022,24,8,261.8577514648438,284.8075012969971,-0.0023512813952712985,0.014953141413358349,1.5379946841999061
2022-08-25,272.5289001464844,272.6950298023374,268.29703796509165,271.0433371485085,16583400,2022,25,8,262.53949645996096,284.5370682525635,0.011095500354440624,0.01375397596106446,1.555059504763574
2022-08-26,262.0127868652344,273.9850972197535,261.90529472128685,272.7536500390362,27549300,2022,26,8,262.8691159057617,284.2190944671631,-0.03858714901648075,0.015827359984725568,1.4950541919237672
2022-08-29,259.2176513671875,261.3384440760738,257.8689290892386,259.823592141155,20338500,2022,29,8,263.27527313232423,283.9121022796631,-0.010667935452648547,0.015852743463425106,1.4791050503061127
2022-08-30,257.0088806152344,260.99638024255165,254.7512471057002,260.6250193047335,22767100,2022,30,8,263.5849807739258,283.5861675262451,-0.008520911829512534,0.015774625284644222,1.4665017265858675
2022-08-31,255.54286193847656,261.054995947574,255.40602121560974,259.3740144434821,24791800,2022,31,8,263.74658142089845,283.23211273193357,-0.005704155721189208,0.014136089934059853,1.458136572372029
2022-09-01,254.49716186523438,254.9760746668864,249.6202863577468,253.0018455975116,23263400,2022,1,9,263.89916625976565,282.875979309082,-0.004092073107852867,0.014015402051093334,1.4521697709166486
2022-09-02,250.25550842285156,258.7387389192011,248.7015548739836,255.76767255162795,22855400,2022,2,9,263.8551531982422,282.48196723937986,-0.01666680056977976,0.014288266087834997,1.427966746951318
2022-09-06,247.5092315673828,251.98539724197468,246.2289295374413,250.39237176274983,21328200,2022,6,9,263.5837887573242,282.073106842041,-0.010973891734796237,0.014323390965502777,1.412296394469385
2022-09-07,252.239501953125,252.96271777248035,247.47990196744675,248.92634851905373,24126700,2022,7,9,263.46183807373046,281.6774598693848,0.019111490734253334,0.015084435891530504,1.439287483926306
2022-09-08,252.6597442626953,254.5264511221941,249.01430171793672,251.67265966820906,20319900,2022,8,9,263.5123318481445,281.27498100280764,0.0016660447959828684,0.013605589448005618,1.4416854013488245
2022-09-09,258.465087890625,259.2176522567017,254.38963211583717,254.59486338577113,22084700,2022,9,9,263.60520233154296,280.91745292663575,0.022976923549379302,0.014994134613198864,1.4748108965978726
2022-09-12,260.6054382324219,261.3873213270638,259.149223843225,259.7551646004535,18747700,2022,12,9,263.8077838134766,280.5810648345947,0.00828100367157747,0.014470163851201935,1.487023811047482
2022-09-13,246.27777099609375,254.49711760874706,245.8868294468606,252.97248284897586,33353300,2022,13,9,263.67017242431643,280.1719216156006,-0.05497838929803889,0.018166687614656406,1.4052696370682602
2022-09-14,246.5025634765625,248.4669945133989,244.19606043381268,247.782865414468,23913000,2022,14,9,263.47327423095703,279.8038585662842,0.0009127599277822807,0.018231509313000886,1.4065523108807052
2022-09-15,239.81759643554688,245.7011210386076,238.48842506446817,244.1080809128041,31530900,2022,15,9,263.0771401977539,279.3686289215088,-0.027119259721821276,0.01872765402740739,1.3684076534496035
2022-09-16,239.19210815429688,239.73941138872883,236.57285207293663,238.72297831373123,39791800,2022,16,9,262.6257797241211,278.9595957183838,-0.0026081834300182294,0.018746702885777677,1.364838595282366
2022-09-19,238.9771270751953,239.58306789523974,235.39032189172855,236.97359431204936,26826900,2022,19,9,262.18455383300784,278.5519641113281,-0.0008987799838399146,0.018768781240531215,1.3636119056717542
2022-09-20,236.9540252685547,237.98999429905646,234.20772606919547,236.58264942980037,26660300,2022,20,9,261.7643063354492,278.13708076477053,-0.008465671302526179,0.018065990285844095,1.3520680154941258
2022-09-21,233.5333709716797,242.0459353368341,233.48450141158338,238.73278197769002,28625600,2022,21,9,261.4870822143555,277.7365542602539,-0.014435940866580177,0.018142786323763403,1.3325496415748581
2022-09-22,235.517333984375,238.33205339630862,232.18464499812544,232.47783250945622,31061200,2022,22,9,261.2680676269531,277.33050888061524,0.008495415470776146,0.018451738316327303,1.3438702044154704
2022-09-23,232.52670288085938,235.66394347915048,229.86836007424546,234.10997509917544,34176000,2022,23,9,260.9627133178711,276.86712661743167,-0.012698135856590631,0.01801544225421261,1.3268055579861786
2022-09-26,232.0673828125,235.9767091682815,231.52984745600074,231.67645614208047,27694200,2022,26,9,260.59667907714845,276.40120513916014,-0.001975343316138245,0.016514533005711048,1.3241846614953956
2022-09-27,231.05093383789062,236.31874980621944,229.1842271718102,234.53999939236823,27018700,2022,27,9,260.258493347168,275.93928009033203,-0.004379973446895891,0.01647916399952326,1.3183847678392588
2022-09-28,235.60533142089844,236.83676384447796,229.40903786274086,231.44188934103624,29029700,2022,28,9,259.908408203125,275.45429649353025,0.01971166057352214,0.017399632730469485,1.3443723208882081
2022-09-29,232.11622619628906,234.51068533657707,229.09627550613527,233.47471635519574,27484200,2022,29,9,259.4350961303711,274.96711181640626,-0.014809109809048593,0.017559653780552784,1.3244633635639291
2022-09-30,227.62049865722656,235.08731066403845,227.45435409303502,232.88831480572858,35694800,2022,30,9,258.82174194335937,274.51114433288575,-0.019368432843900774,0.01786384485392759,1.2988105838525343
2022-10-03,235.28277587890625,236.13304945829597,229.34059894313313,230.07359752202612,28880400,2022,3,10,258.449016418457,274.06285331726076,0.03366250960208239,0.019650404298404863,1.3425318076027566
